Strength,SNR,Distance to Tower (km),Sim ,Primary Key,Location,Latitude,Longitude
-105.96736488580702,22.179135645887598,6.643669491759279,Airtel,B_v2,Utkarsh Mandir,26.405109493767974,75.87609189191646
-105.46712149781843,20.87781038454294,6.647839314406991,Airtel,B_v3,Utkarsh Mandir,26.40497703022915,75.87652626538225
-102.2086322899411,20.79404069891233,6.662242895396129,Airtel,B_v4,Utkarsh Mandir,26.405036257652732,75.87658595372517
-81.16692561659507,18.712850462526145,8.05190792938552,Vodafone Idea (Vi),C_v1,Shiksha Mandir,26.405467257516566,75.87537865942295
-81.74150677255747,19.199262464182954,8.087131183244036,Vodafone Idea (Vi),C_v2,Shiksha Mandir,26.405613624804513,75.87587248821616
-83.30810869235907,19.692582208785932,8.078392040647167,Vodafone Idea (Vi),C_v3,Shiksha Mandir,26.405711515338126,75.8753195647322
-80.67675019243032,19.26869277066737,8.046612271577803,Vodafone Idea (Vi),C_v4,Shiksha Mandir,26.405416324661743,75.87553160768444
-66.8267455865619,22.711531868808787,4.290879635673079,BSNL,D_v1,Vigyan Mandir,26.404853794509574,75.87395957508035
-64.06576150340413,21.902380649146068,4.315276117764857,BSNL,D_v2,Vigyan Mandir,26.404824067992415,75.87375093255777
-64.03851954984258,23.707621793418713,4.288310858420829,BSNL,D_v3,Vigyan Mandir,26.404483816260317,75.87400081007358
-67.10715276853432,22.573981232275788,4.246386768679591,BSNL,D_v4,Vigyan Mandir,26.404361121774865,75.8739222899586
-83.21042335945118,24.539576640827757,3.490191201466998,Jio,A_v1,Judo Centre,26.400596421034134,75.87256605752916
-81.37272215159331,24.45624430733419,3.4944895438660426,Jio,A_v2,Judo Centre,26.40059632398225,75.87262802616888
-83.31619565144526,24.735591254494167,3.4674084845927453,Jio,A_v3,Judo Centre,26.400355209592917,75.87271376599566
-79.44989757971636,24.669097914071184,3.491515210829405,Jio,A_v4,Judo Centre,26.40061743807791,75.87234565954111
-82.2628358902338,21.923774418851046,4.79562249123639,Airtel,B_v1,Shri Shanta Gram,26.400465872345706,75.8716016241055
-83.1258261725961,22.91105046154357,4.807476093399041,Airtel,B_v2,Shri Shanta Gram,26.400574422998904,75.87164619354556
-83.37102571098062,22.997210821741998,4.781176312820931,Airtel,B_v3,Shri Shanta Gram,26.40051074471511,75.87203946821911
-82.87797625225082,22.898637089416802,4.834781441671792,Airtel,B_v4,Shri Shanta Gram,26.400691450143913,75.8716564334717
-75.15752554331354,21.848405478858883,0.8466409161023888,Vodafone Idea (Vi),C_v1,Shri Shanta Kulum,26.400621532650806,75.87176191909754
-72.97843901358252,21.023823401958033,0.855922159294846,Vodafone Idea (Vi),C_v2,Shri Shanta Kulum,26.401131157314687,75.87188806696976
-76.27942458977215,21.11092979633533,0.7854423395010646,Vodafone Idea (Vi),C_v3,Shri Shanta Kulum,26.40109993356778,75.87199559364815
-76.74791015773263,22.563520401771257,0.8805352304246772,Vodafone Idea (Vi),C_v4,Shri Shanta Kulum,26.40100160759966,75.87218386954518
-83.13619356212187,10.8887744392955,3.0562161995155237,BSNL,D_v1,Shri Shanta Alay,26.401671534284553,75.87056825103056
-84.27766295588091,12.51610227636379,3.0529268706402988,BSNL,D_v2,Shri Shanta Alay,26.401754937592454,75.87023670320558
-82.67713553401377,12.377415086301488,3.070915163663798,BSNL,D_v3,Shri Shanta Alay,26.401728613567773,75.87038547088147
-81.21095322059847,12.18378824338581,3.0331180519157206,BSNL,D_v4,Shri Shanta Alay,26.401765033308756,75.87020726204061
-92.42021863047523,15.927522540715033,6.56272640338726,Jio,A_v1,Shri Shanta Nikunj,26.402679524415337,75.87164760213106
-93.28858582802295,16.325037828947533,6.482027417208393,Jio,A_v2,Shri Shanta Nikunj,26.402574140971517,75.87150896609201
-94.09627474561577,16.08095240443748,6.51452334880503,Jio,A_v3,Shri Shanta Nikunj,26.40264852700125,75.8718903864121
-92.94472037403584,16.271088054392713,6.552314828317272,Jio,A_v4,Shri Shanta Nikunj,26.40229897065084,75.87184995130114
-75.31869424306582,22.022892813383216,5.974235497211274,Airtel,B_v1,Shri Shanta Vishwa Needam,26.402457342705556,75.87122161922404
-74.58972430773706,22.54999296220067,6.026765950736808,Airtel,B_v2,Shri Shanta Vishwa Needam,26.402392513735343,75.870864015191
-75.78929855444012,22.292111753324043,5.94364662357931,Airtel,B_v3,Shri Shanta Vishwa Needam,26.40278697520771,75.87136022991798
-76.0697210966972,21.437987358684005,5.974378143634514,Airtel,B_v4,Shri Shanta Vishwa Needam,26.402693722901454,75.87121901396019
-59.94878751808394,19.96844599655514,0.48144767761771406,Vodafone Idea (Vi),C_v1,Mukteshwari Canteen,26.40298623247765,75.87100761363435
-60.05578724955045,20.96416071683766,0.5096224965342102,Vodafone Idea (Vi),C_v2,Mukteshwari Canteen,26.40342317219991,75.87081006959328
-61.85712720499865,21.008339388789533,0.5726618885798233,Vodafone Idea (Vi),C_v3,Mukteshwari Canteen,26.403289881441918,75.87069437812774
-59.46843413600865,21.171623822137654,0.525116234998253,Vodafone Idea (Vi),C_v4,Mukteshwari Canteen,26.40316269883518,75.87087361743251
-100.4215774452503,13.949269078050586,8.524558718312592,BSNL,D_v1,Horse Riding Ground,26.405687794560137,75.87351304832119
-97.95231631199356,14.949445142672023,8.538972511727051,BSNL,D_v2,Horse Riding Ground,26.40571156454679,75.87342806120161
-97.48657639066225,14.535312493239397,8.48726184103754,BSNL,D_v3,Horse Riding Ground,26.405861963765137,75.87364804998421
-99.31297840357166,15.037484088322332,8.520027188774563,BSNL,D_v4,Horse Riding Ground,26.405615642622575,75.87374360813553
-103.69042203534411,12.815189522090881,7.604972710789758,Jio,A_v1,Jeev Mandir,26.405145116694598,75.87310123454364
-100.89473922507656,13.169404490722776,7.617679105352137,Jio,A_v2,Jeev Mandir,26.4048194592204,75.87286254771665
-101.08433965509688,12.459792639834218,7.603608655406437,Jio,A_v3,Jeev Mandir,26.40522675864977,75.87309322691978
-102.60147699227616,12.960176642609175,7.650502705400329,Jio,A_v4,Jeev Mandir,26.404829137438334,75.87339124873766
-61.117386368500654,22.456935529240173,2.423415802862636,Airtel,B_v1,Central Library,26.404531850684013,75.87237520300671
-58.967322249922354,21.956114171539408,2.426832568539166,Airtel,B_v2,Central Library,26.40419784881896,75.87232204017864
-60.357544065521935,21.698199661353176,2.4552049410072083,Airtel,B_v3,Central Library,26.404625053972403,75.87239518069994
-59.104022109293574,21.434791004028916,2.4601367837256194,Airtel,B_v4,Central Library,26.40427630729449,75.87203604429278
-88.18197129701089,25.97929502740241,7.126688185394766,Vodafone Idea (Vi),C_v1,Surya Mandir,26.404517269425632,75.87123589375157
-90.13613597208271,25.062013630432034,7.169718780334703,Vodafone Idea (Vi),C_v2,Surya Mandir,26.404530745410536,75.87117944486339
-89.86142039014862,25.337848711544552,7.119529105515034,Vodafone Idea (Vi),C_v3,Surya Mandir,26.40499312495093,75.87141490047814
-90.58546760954937,26.535776050740008,7.123531536376315,Vodafone Idea (Vi),C_v4,Surya Mandir,26.404840361721053,75.87157919030436
-101.70908246952754,29.018694417958,5.664853576812266,BSNL,D_v1,Shakuntalam Cricket Ground,26.405821628396765,75.87095257089968
-99.99930392135305,30.213746884608156,5.697270779507544,BSNL,D_v2,Shakuntalam Cricket Ground,26.40626148915816,75.87089480796828
-101.10557835312314,29.404590099657504,5.619900694692144,BSNL,D_v3,Shakuntalam Cricket Ground,26.406031722412227,75.8710053619224
-101.9578946644797,28.773585287278305,5.703258107977303,BSNL,D_v4,Shakuntalam Cricket Ground,26.406077165855745,75.87071495331072
-98.25434426633268,27.26125809360768,0.4549878062266731,Jio,A_v1,Swimming Pool,26.405987893947756,75.86957024756926
-97.84114341794562,28.941166044577233,0.42033897052099173,Jio,A_v2,Swimming Pool,26.40610033688622,75.87004669728618
-97.14110943788108,28.316101462357196,0.45478329372392323,Jio,A_v3,Swimming Pool,26.405935999654574,75.87009865316608
-97.00301723831568,27.459673714468252,0.43007834813332535,Jio,A_v4,Swimming Pool,26.40587697300269,75.86988151610069
-103.22588535793903,26.401808673423734,5.601263917291383,Airtel,B_v1,Banasthali Airstrip,26.407797949904047,75.86965778137106
-102.89211442298975,25.355770557696946,5.57525158050824,Airtel,B_v2,Banasthali Airstrip,26.40784973055857,75.86929616147691
-102.29960125494317,26.768176445859904,5.547581298381524,Airtel,B_v3,Banasthali Airstrip,26.40763297883443,75.86918438847026
-100.25690497813258,25.55025732455047,5.546385848486633,Airtel,B_v4,Banasthali Airstrip,26.40801695957185,75.86912836716176
-75.22988931025436,26.086263449316583,4.899566403916844,Vodafone Idea (Vi),C_v1,Shri Shanta Ashray,26.40407488717652,75.86514598676683
-73.67097092825642,24.88349487949862,4.8470383795773575,Vodafone Idea (Vi),C_v2,Shri Shanta Ashray,26.403766455342634,75.86497116201426
-72.55332675184437,26.289543135823497,4.881687098885781,Vodafone Idea (Vi),C_v3,Shri Shanta Ashray,26.403884464551272,75.86549272138636
-74.59882064243433,26.337540193851755,4.892189182081259,Vodafone Idea (Vi),C_v4,Shri Shanta Ashray,26.40422575219272,75.86495591784356
-98.36997128205553,26.763708809689454,8.86677815033151,BSNL,D_v1,Sharda Mandir,26.40701909513546,75.86591837966519
-98.52990926598352,26.50122691214532,8.94065576828066,BSNL,D_v2,Sharda Mandir,26.406995610584495,75.86619159298073
-95.89946042021563,25.948810195288438,8.91309190995561,BSNL,D_v3,Sharda Mandir,26.4068391764223,75.86603472041509
-96.32069579601709,27.421012627063707,8.907498683396993,BSNL,D_v4,Sharda Mandir,26.407089860270368,75.86567344936333
-76.0153240186141,23.884951838792006,2.180292619358814,Jio,A_v1,Shri Shanta Nikay,26.40012296878789,75.8772834868529
-75.58768602164979,24.24760051066523,2.1743485307178805,Jio,A_v2,Shri Shanta Nikay,26.400173627329583,75.87717421745536
-78.2055392746899,24.37193982592702,2.1475812962429934,Jio,A_v3,Shri Shanta Nikay,26.399984305111264,75.8772233676879
-76.33511596942566,23.479266982900835,2.098605945265166,Jio,A_v4,Shri Shanta Nikay,26.400103802157265,75.87724964831337
-59.26183627562697,14.92620703406169,1.4673975769393444,Airtel,B_v1,Shri Shanta Ayanam,26.399538506481147,75.87611686496444
-59.844636581998806,13.69412272845367,1.4508277267457632,Airtel,B_v2,Shri Shanta Ayanam,26.399600592895275,75.87616404011828
-61.501996649871266,14.876479402114452,1.4321826037906675,Airtel,B_v3,Shri Shanta Ayanam,26.399516287010936,75.8765566452824
-59.842681263750556,14.558019507775176,1.4265555129495677,Airtel,B_v4,Shri Shanta Ayanam,26.399176684455686,75.87613340627917
-97.2994087652162,19.492016267452254,3.7393234696012727,Vodafone Idea (Vi),C_v1,Shri Shanta Sanjavanam,26.39806548389089,75.87769006581817
-98.09196572075444,19.720833247721693,3.738024989835373,Vodafone Idea (Vi),C_v2,Shri Shanta Sanjavanam,26.398229396404815,75.87814859605183
-98.08667362058482,19.892969158200582,3.746795745622985,Vodafone Idea (Vi),C_v3,Shri Shanta Sanjavanam,26.397956692927057,75.87782324380214
-99.3344284707166,19.335504430302326,3.7331364570290546,Vodafone Idea (Vi),C_v4,Shri Shanta Sanjavanam,26.398154651096892,75.87759626592045
-96.53910752887028,13.779181281885075,8.306435060335353,BSNL,D_v1,Shri Shanta Uthjam,26.396953811983533,75.87681479666203
-97.41382720015314,14.2703297933561,8.353685981833458,BSNL,D_v2,Shri Shanta Uthjam,26.397175806295433,75.8768398123499
-95.21752283942618,12.773968185666538,8.388038299469326,BSNL,D_v3,Shri Shanta Uthjam,26.397060636688742,75.87681091775214
-94.41299176958536,13.641159695521042,8.38017061896936,BSNL,D_v4,Shri Shanta Uthjam,26.39743284475586,75.87676450516825
-85.34200607717837,27.16450062674331,5.885058384450181,Jio,A_v1,Shri Shanta Sthanam,26.39664449113354,75.87613761225455
-85.50568105194439,27.654988837148352,5.925764380993126,Jio,A_v2,Shri Shanta Sthanam,26.39702222558891,75.87642720856645
-82.77110169173831,27.409050364912915,5.874528207582145,Jio,A_v3,Shri Shanta Sthanam,26.39670819308725,75.87622391428856
-86.00234885874582,26.90066128780462,5.8820319176982165,Jio,A_v4,Shri Shanta Sthanam,26.396543051026907,75.87645791799336
-65.8070472485463,23.046572807399194,3.6007330633747965,Airtel,B_v1,Shri Shanta Lok,26.39838343338387,75.87583843025253
-63.680286638439746,21.925960623262565,3.650529771693391,Airtel,B_v2,Shri Shanta Lok,26.39832123301372,75.87573735843132
-63.60919550852098,22.330536418256397,3.6258103309671608,Airtel,B_v3,Shri Shanta Lok,26.39814611026759,75.87578250518341
-64.76675568815565,22.591912146895496,3.6494792555498217,Airtel,B_v4,Shri Shanta Lok,26.39834367405304,75.87580735121924
-99.99060321616759,15.114526897750444,5.4407130233502405,Vodafone Idea (Vi),C_v1,Shri Shanta Teertham,26.397454963415502,75.87539037721336
-100.3229208546387,14.901667325789326,5.45234378806598,Vodafone Idea (Vi),C_v2,Shri Shanta Teertham,26.397259942339915,75.87566025701153
-99.19476337552886,14.266158707493817,5.425227953342717,Vodafone Idea (Vi),C_v3,Shri Shanta Teertham,26.397169944400236,75.87545621400938
-96.94683355937603,13.884142394066403,5.4398101248417845,Vodafone Idea (Vi),C_v4,Shri Shanta Teertham,26.39701111974751,75.87564383688385
-58.62247496818696,14.179192236943416,6.704659848590576,BSNL,D_v1,Guest House,26.401090617385673,75.87851784450945
-58.564470275033216,13.365535456702833,6.715183928037055,BSNL,D_v2,Guest House,26.401194261960043,75.8784686322433
-57.579935779317886,13.248793351619378,6.710731930105174,BSNL,D_v3,Guest House,26.401316366227437,75.87828202700342
-59.262573668794545,14.645775321843223,6.7271668226857,BSNL,D_v4,Guest House,26.401251711998796,75.87807195804778
-76.88567298966281,23.55812317131112,8.719807509790424,Jio,A_v1,Nav Mandir,26.402535439123923,75.87778837864586
-76.77915576369683,22.537513975633345,8.7714874356876,Jio,A_v2,Nav Mandir,26.40276233435513,75.8777676178923
-76.84506550256778,22.82947539395419,8.728178812557841,Jio,A_v3,Nav Mandir,26.402300912462795,75.87787329311446
-76.22784986945685,23.43244283808429,8.754743702117427,Jio,A_v4,Nav Mandir,26.402347301545635,75.87779426572854
-68.55511727001328,28.113082074093935,2.9143304822849503,Airtel,B_v1,Pragya Mandir,26.402161094707782,75.87756640933003
-67.80233613782235,26.40136357275892,2.910306241185286,Airtel,B_v2,Pragya Mandir,26.402454716225954,75.87747634577872
-67.71219209123403,26.77883935016549,2.9614131954496163,Airtel,B_v3,Pragya Mandir,26.402384577942943,75.87731494898908
-70.60920754968309,26.655563011785524,2.938739753174761,Airtel,B_v4,Pragya Mandir,26.40249984989807,75.87728079696437
-110.98834910818772,16.39728014129476,0.5430984319474692,Vodafone Idea (Vi),C_v1,Banasthali Book Centre,26.402188541079145,75.87615489065813
-111.25837438998256,16.26526982282504,0.5076440685188984,Vodafone Idea (Vi),C_v2,Banasthali Book Centre,26.40227205490185,75.87626675815437
-111.88189586376166,16.301983859231733,0.4993919888278862,Vodafone Idea (Vi),C_v3,Banasthali Book Centre,26.40246223355824,75.87624780706828
-110.64106575215014,16.858004080627936,0.5416049936621634,Vodafone Idea (Vi),C_v4,Banasthali Book Centre,26.4027063357833,75.87623324150185
-79.46248113381361,28.348338632467488,4.574369798170192,BSNL,D_v1,New Market,26.401115389203955,75.87526828070811
-80.14792946982412,28.08737717749592,4.5259740892337375,BSNL,D_v2,New Market,26.401171468396313,75.87521108564722
-78.08702398277043,29.006626658049708,4.588654870828908,BSNL,D_v3,New Market,26.401094171250698,75.87539112817876
-79.19413040895279,27.605586070706007,4.602353512721678,BSNL,D_v4,New Market,26.40096157352151,75.8752246761245
-82.91468550710285,13.291698476447017,4.348743568674974,Jio,A_v1,Gaushala,26.40538461532382,75.87841557291071
-81.57397849438283,12.426262069996849,4.435295541360401,Jio,A_v2,Gaushala,26.404868532016913,75.87848415105402
-82.04020120741362,11.842375248111079,4.3894782130836,Jio,A_v3,Gaushala,26.405203845784406,75.87830415813335
-83.0346664289256,11.923544221479471,4.441427917008064,Jio,A_v4,Gaushala,26.40504458458247,75.87814652435581
-81.45927040540818,14.300191189450802,3.678242370364611,Airtel,B_v1,Utkarsh Mandir,26.405029218218512,75.87618442444607
-78.82044394112812,12.68387641815801,3.6915004080282614,Airtel,B_v2,Utkarsh Mandir,26.405085949048548,75.87639441846422
-80.52323554515311,14.154868532955184,3.6345988773720546,Airtel,B_v3,Utkarsh Mandir,26.405316585103126,75.87664910128171
-79.36596859500165,14.303010171376116,3.596078069594858,Airtel,B_v4,Utkarsh Mandir,26.405108095884252,75.8761611882889
-79.56061102760569,12.239812482802648,3.4740856712763866,Vodafone Idea (Vi),C_v1,Shiksha Mandir,26.40520108018597,75.87551569806956
-76.93186031739786,12.236559203611964,3.5039147234664476,Vodafone Idea (Vi),C_v2,Shiksha Mandir,26.405623287612364,75.87565885151017
-77.4120734136821,12.415980906997849,3.480412984043933,Vodafone Idea (Vi),C_v3,Shiksha Mandir,26.405251812994965,75.87583891844989
-79.7972006875423,11.516510548934546,3.4760348966625876,Vodafone Idea (Vi),C_v4,Shiksha Mandir,26.40575114538893,75.87566085807718
-96.9756487304553,16.30223619696113,9.358509610483342,BSNL,D_v1,Vigyan Mandir,26.40483589159609,75.87358567022844
-98.912007897524,16.40989425138349,9.390469011317752,BSNL,D_v2,Vigyan Mandir,26.404417870321545,75.87409940503201
-96.89636768117451,17.104343386909548,9.334218572376024,BSNL,D_v3,Vigyan Mandir,26.40482057502606,75.87382003023498
-95.95374803322,16.91446073870446,9.328368834249469,BSNL,D_v4,Vigyan Mandir,26.404665247446555,75.87365653505258
-104.40528003808083,15.956593899012718,9.768866821152587,Jio,A_v1,Judo Centre,26.400844779390926,75.87239759656858
-104.0046101180251,14.974838687008509,9.719114288675481,Jio,A_v2,Judo Centre,26.400301229879503,75.87265322271425
-106.65668420769809,15.14116918751268,9.745807054232845,Jio,A_v3,Judo Centre,26.400282459172253,75.87271947435856
-106.70732608805486,14.187844804000298,9.73500340875626,Jio,A_v4,Judo Centre,26.400739238278216,75.8726353844806
-91.99380074532017,23.970553783548976,1.8942488786951417,Airtel,B_v1,Shri Shanta Gram,26.400511878595506,75.87193332317594
-91.17795951467028,23.916915721655702,1.913452461580777,Airtel,B_v2,Shri Shanta Gram,26.40055620716365,75.8716631197451
-92.36767685333382,22.46329682270184,1.9815146198263274,Airtel,B_v3,Shri Shanta Gram,26.400377722190704,75.87192913834086
